time,open,high,low,close,MA,MA,MA,MA,MA,Volume,Volume MA
1623110400,33567.51,34085.61,31025,33411.69,36174.42899999999,50308.264921874994,46334.612799999995,36861.10761904769,41909.24009999998,9044.64846998,6212.310431868076
1623196800,33413.19,37556.25,32423.72,37400,36346.65699999999,50338.47789062499,45952.54899999999,36890.610952381016,42002.61509999999,8539.5873422,5904.138278004576
1623283200,37414.64,38446.24,35824.69,36707.54,36283.26999999999,50347.73867187499,45610.575,36703.30809523816,42093.97679999999,5761.7248874,5536.882492292576
1623369600,36724.97,37680.65,35958.49,37341.11,36348.05099999999,50345.00023437499,45323.718199999996,36703.59142857149,42188.765599999984,3741.23051559,5437.943736989076
1623456000,37338.91,37445.55,34630,35542.76,36143.39099999999,50333.64429687499,45011.04039999999,36610.36380952388,42270.67514999999,3727.9523535,5155.526750377576
1623542400,35563.66,39386.43,34783.9,39013.76,36122.778999999995,50339.06429687499,44788.936799999996,36815.45761904769,42372.081799999985,3601.91766642,4824.963471378076
1623628800,39035.52,41050,38758.4,40532.79,36487.32599999999,50348.83531249999,44617.024,36896.0733333334,42488.945299999985,6281.28059699,4850.760138212577
1623715200,40544.19,41341.57,39526.47,40171.47,36951.259,50359.09374999999,44338.98519999999,36980.53761904769,42604.03069999998,4078.8019744,4844.419595175077
1623801600,40166.93,40506.59,38095.41,38353.99,37205.772999999994,50296.10578124999,44004.23719999999,36935.034285714355,42707.09169999999,4008.51296381,4839.173332886578
1623888000,38361.38,39553.05,37350,38097.68,37657.278999999995,50230.42203125,43668.15139999999,36915.71095238102,42806.619949999986,3569.2526164,4709.284934129578
1623974400,38110.25,38208.68,35143.68,35840,37900.11,50159.99523437499,43313.07199999999,36922.73666666674,42887.31899999999,4240.40486721,4698.446796487077
1624060800,35849.18,36440,34718.21,35507.06,37710.816,50062.53882812499,42867.7078,36964.40238095246,42970.99714999999,3129.33472247,4705.927543761078
1624147200,35494.7,36125,33337,35589.77,37599.039000000004,49970.303906249996,42422.465,36960.214285714355,43052.813249999985,3958.11811992,4684.643833066078
1624233600,35598.66,35763.8,31238.69,31634.16,37028.344,49848.47328124999,41922.695,36688.440476190546,43113.74204999998,8580.06222043,4896.209219907578
1624320000,31628.83,33315.85,28600,32545.26,36728.594,49722.55734374999,41429.15280000001,36490.91476190484,43183.099549999984,9778.51694548,5171.629896621078
1624406400,32547.57,35000,31670.89,33652.28,36192.446,49610.91445312499,41037.4616,36303.434761904835,43255.55014999999,5855.58129399,5261.461814738578
1624492800,33693.99,35289,32314.37,34649.32,35604.099,49497.49874999999,40580.2494,36085.78904761912,43331.893849999986,4725.82718452,5208.443869611078
1624579200,34652.68,35517.22,31271.02,31597.75,34746.727,49336.74460937499,40083.2566,35833.904761904836,43394.01509999999,5099.26353351,5258.089605960578
1624665600,31595.95,32714.46,30082.79,32269.38,34138.266,49185.883984374996,39581.0096,35678.53523809531,43463.779849999984,3300.16005776,5296.7609278500795
1624752000,32293.98,34772.94,32015.82,34699.5,33798.448,49019.563046874995,39095.304599999996,35625.70904761912,43544.494149999984,3260.56534452,5214.13718382508
1624838400,34716.02,35357.13,33878.23,34487.11,33663.159,48851.99328125,38618.941999999995,35668.78000000007,43625.67819999999,3369.99371686,4930.404446169079
1624924800,34494.42,36623.79,34240,35907.93,33703.246,48683.360624999994,38219.48619999999,35787.64857142865,43715.017749999985,3179.50783988,4662.400471053079
1625011200,35900.05,36099.82,34049.36,35037.23,33647.992,48533.857343749994,37784.95679999999,35675.13571428579,43796.125749999985,3381.0453953,4543.3664964480795
1625097600,35059.71,35071.34,32700.88,33564.21,33840.996999999996,48414.14078125,37468.50979999999,35525.453333333404,43868.13499999998,3118.76325902,4512.243133619579
1625184000,33537.11,33981.51,32700.05,33811.56,33967.627,48289.59046874999,37150.84179999999,35357.37952380959,43940.82114999998,2086.83881625,4430.187456757079
1625270400,33810.46,34959.72,33333.1,34688.3,34071.229,48192.71328124999,36846.99919999999,35316.690952381025,44017.08829999998,1244.49692391,4312.316419631579
1625356800,34672.08,35960,34404.29,35289.21,34135.21799999999,48106.57562499999,36618.60559999999,35139.3314285715,44086.705849999984,1204.00371528,4058.4525755460795
1625443200,35255,35258.7,33143,33704.21,34345.864,48009.655546874994,36363.794799999996,34814.160952381026,44141.15569999998,2254.35340918,3967.230147285079
1625529600,33730.76,35100.49,33510.58,34244.09,34543.335,47923.74249999999,36176.8088,34531.904761904836,44196.69544999998,2386.50511711,3886.129754950079
1625616000,34231.95,35059.02,33800,33882.47,34461.632,47800.72015624999,35996.9032,34318.975238095314,44246.89284999998,1540.04244824,3784.6692465420792
1625702400,33858.33,33943.02,32101,32898.79,34302.8,47678.707968749986,35919.2704,34071.40904761913,44294.03254999998,2945.85492495,3719.941749429079
1625788800,32892.94,34115.44,32285.73,33826.43,34094.65,47549.38570312499,35782.981,33975.52476190483,44349.50464999998,1636.57507041,3645.3037668260795
1625875200,33830.73,34261.04,33014.21,33517.6,33942.68699999999,47433.42554687499,35706.6298,33880.788571428646,44397.91714999998,1442.42483187,3519.519102423579
1625961600,33521.48,34635.82,33335.49,34258.53,34012.11899999999,47320.29523437499,35641.789600000004,33817.39619047626,44452.97124999998,1635.01765874,3172.266874339079
1626048000,34266.84,34677,32660,33105,33941.462999999996,47196.86062499999,35609.753800000006,33887.436190476255,44499.86484999998,1879.53733471,2777.3178938005794
1626134400,33091.53,33340,32190,32728,33745.433,47054.36609374999,35487.5166,33896.138095238166,44539.97909999998,1870.57403303,2578.0675307525794
1626220800,32737.56,33111.72,31589.35,32823.55,33498.86699999999,46901.20789062499,35376.033200000005,33856.67476190483,44571.76544999998,2753.09806091,2479.4310745720795
1626307200,32818.68,33179,31121.57,31848.65,33313.311,46720.89249999999,35226.81500000001,33723.3095238096,44599.71069999998,2470.21303625,2347.9785497090797
1626393600,31885.7,32264.53,31012.93,31388.17,33027.719,46529.766562499986,35084.50900000001,33713.32952380959,44621.461999999985,1912.46866725,2278.5939801835802
1626480000,31376.3,31950,31176.66,31529.68,32792.43999999999,46324.74773437499,35001.253400000016,33678.10571428578,44642.260399999985,1550.07201059,2193.0693134870803
1626566400,31509.33,32440.98,31100,31776.65,32680.225999999995,46125.57281249999,34944.14480000002,33538.922380952456,44656.73714999998,1256.54606075,2087.39693068158
1626652800,31794.49,31881.71,30400,30829.29,32380.512,45888.57359374999,34847.17620000001,33364.74047619054,44665.91964999998,2506.27744084,2053.73541072958
1626739200,30822.08,31068.62,29296.39,29786.58,32007.409999999996,45660.21570312499,34696.07960000001,33073.24761904769,44667.83934999999,3413.24206454,2055.3452441915797
1626825600,29792.99,32875.42,29500,32138.45,31795.402000000002,45476.57570312499,34604.98260000001,32935.21047619054,44667.44894999998,4842.16399723,2141.5152811020794
1626912000,32115.82,32609.83,31703.15,32300.88,31714.99,45284.32992187499,34499.213,32875.051904761975,44663.46419999998,2392.46948134,2156.7968143565795
1626998400,32306.98,33684.17,32000,33684.17,31810.607000000007,45087.31718749998,34388.4988,32868.98571428579,44671.85564999998,1976.38421775,2193.391179048579
1627084800,33685,34534.32,33419.31,34301.78,31958.430000000004,44904.924453124986,34336.788,32850.58000000007,44673.16929999998,1440.46627864,2205.214307216579
1627171200,34301.86,35448.97,33874.03,35428.28,32316.393,44728.02039062499,34334.71079999999,32857.202380952454,44666.06099999999,2063.49425027,2195.671349271079
1627257600,35438.93,40581.3,35282.7,37291.24,32906.7,44565.15203124999,34364.3586,33028.01333333341,44654.964749999985,8840.39875048,2518.366030939579
1627344000,37271.44,39539.5,36386.19,39475.41,33701.273,44425.258437499986,34482.214400000004,33277.12380952389,44649.006449999986,5896.66715588,2736.1972663215793
1627430400,39446.94,40927.53,38786.8,40036.32,34527.240000000005,44315.61312499999,34614.707,33570.16428571436,44647.99274999998,3943.47800378,2786.0784202630794
1627516800,40024.8,40662.8,39239.95,40037.51,35448.062,44203.706406249985,34667.4572,33910.103333333405,44657.31164999998,2306.03838571,2819.55158602808
1627603200,40045.21,42335.5,38331.37,42234.89,36692.893000000004,44125.170234374986,34778.004199999996,34310.50619047626,44691.20819999999,3651.71579023,2930.01613394608
1627689600,42236.72,42411.32,41007.51,41490.13,37628.061,44048.32664062498,34860.984599999996,34690.15047619055,44728.483749999985,1507.86822076,2923.65866204708
1627776000,41489.16,42614.85,39424.27,39839,38381.873,43929.24562499998,34946.9094,34955.88714285722,44740.71129999998,2042.01706796,2931.78264870958
1627862400,39875.2,40459.31,38687.62,39165.55,38930.011,43798.98101562498,34949.945199999995,35244.48476190483,44740.86729999998,2407.96526999,2958.6522105575796
1627948800,39157.52,39792.83,37639,38177.07,39317.54,43661.372812499976,34902.8308,35503.964285714355,44747.969799999984,3279.64493738,2984.979554381079
1628035200,38173.75,39973.94,37481,39741.12,39748.824,43521.84953124997,34894.22380000001,35833.37238095245,44766.67539999998,4080.83535873,3065.5106705050794
1628121600,39742.77,41401.96,37300,40894.67,40109.167,43382.27203124997,34945.0374,36264.13523809531,44792.05249999998,5804.4070686,3260.107590572579
1628208000,40893.77,43381,39879.47,42856.59,40447.285,43257.85023437498,35040.21560000001,36810.250476190544,44823.25069999998,2937.38483944,3329.473232015079
1628294400,42857.09,44763.14,42251,44612.94,40904.947,43147.57218749997,35215.67440000001,37433.26285714293,44866.727299999984,4886.93838098,3510.9928480265794
1628380800,44624.4,45355,43298.84,43858.42,41287.038,43029.250468749975,35382.70160000001,38008.585238095315,44908.53484999998,3647.1306298,3568.0355074745794
1628467200,43836.05,46529.02,42811.26,46292.89,41692.838,42945.09789062497,35596.76400000001,38744.947142857214,44985.908399999986,4961.57748106,3645.452278300579
1628553600,46282.3,46759,44643,45609.7,42104.795000000006,42846.64101562498,35876.27480000001,39498.42904761912,45048.996599999984,2390.08850832,3522.848503855079
1628640000,45596.21,46787.6,45353.02,45539.85,42674.88000000001,42740.50703124998,36136.16660000001,40136.59095238103,45116.10839999998,2606.12636675,3533.531348125579
1628726400,45536.8,46236.7,43800.02,44444.45,43202.770000000004,42634.46132812498,36352.01000000001,40714.85619047627,45176.886499999986,2463.50628392,3557.8874514340787
1628812800,44413.35,47929.18,44253.97,47860.58,44171.12100000001,42571.39687499998,36616.23520000001,41389.92333333341,45254.88329999998,2934.74203072,3632.6012390380783
1628899200,47855,48190,46000,47119.73,44908.982,42485.640078124976,36926.67480000001,42000.30190476199,45327.95929999999,1908.95141153,3624.8740971010784
1628985600,47130.97,47424,45500.27,47028.3,45522.34500000001,42399.06773437498,37221.85320000001,42552.68380952389,45410.97769999999,1726.79198617,3269.193758885578
1629072000,47024.96,48075.22,45654.14,45930.51,45829.73700000001,42290.97070312497,37446.47340000001,42964.0776190477,45473.20589999998,2410.15099528,3094.867950855578
1629158400,45930.48,47183.37,44417.51,44694.35,45837.878000000004,42171.55734374998,37650.61820000001,43212.59857142865,45525.42944999998,3286.2732645,3062.0077138915776
1629244800,44631.47,46041.62,44218.73,44721.13,45924.149000000005,42053.506328124975,37826.882200000015,43435.68476190484,45577.42009999999,2247.93415783,3059.102502497578
1629331200,44734.16,47114.99,43935.54,46764.3,45971.29000000001,41922.25492187498,38061.42360000001,43756.008095238176,45645.53469999999,2776.2376849,3015.3285972310778
1629417600,46759.29,49436.1,46645.77,49356,46345.920000000006,41815.76984374998,38377.25940000001,44095.10857142865,45724.65099999998,2815.55159523,3080.7127659545777
1629504000,49332.31,49833.02,48300,48884.34,46680.369000000006,41703.622578124974,38678.71500000001,44447.21380952389,45791.46189999999,1765.28821609,3066.8763233610775
1629590400,48883.84,49540.01,48080.17,49301.86,47166.11,41608.822734374975,38970.986200000014,44897.82619047627,45849.51304999999,985.76533304,2995.7663265135775
1629676800,49296.71,50562.11,49010,49561.37,47336.189000000006,41527.018671874976,39256.429400000015,45392.86523809532,45912.33829999998,2419.86814706,2952.7774869975774
1629763200,49516.08,49893.5,47593.66,47731.33,47397.349,41460.22749999997,39536.971800000014,45847.83000000009,45959.39494999998,2217.80305724,2859.6258719230777
1629849600,47670.8,49273.93,47100,49011.75,47595.694,41408.01812499997,39832.32500000001,46289.28857142866,46008.043199999986,1902.72053396,2664.5415451910776
1629936000,49022.39,49387.6,46309.33,46856.29,47688.27200000001,41332.65171874997,40091.80140000001,46573.175238095326,46048.03269999999,2091.1098261,2622.2277945240776
1630022400,46857.86,49187,46363,49100.49,48128.88600000001,41295.88804687497,40415.83540000001,46870.5038095239,46061.45289999998,1943.55725598,2475.0587382740778
1630108800,49100.49,49325,48244.88,48935.36,48550.30900000001,41274.41468749997,40718.01400000001,47076.333333333416,46073.603699999985,692.70588551,2327.337501059578
1630195200,48947.1,49666,47798.29,48808.72,48754.75100000001,41255.915234374974,41023.83640000001,47312.06190476199,46093.37414999998,1044.48189034,2131.4827215235778
1630281600,48782.56,48915.29,46855.41,47003.44,48519.49500000001,41231.575390624974,41278.73460000001,47345.897619047704,46088.48394999999,1676.48255108,2095.802423661578
1630368000,46969.05,48270.33,46699,47156.09,48346.670000000006,41216.166484374975,41559.75640000001,47419.53523809531,46087.285199999984,2239.1677032,2077.4544904840777
1630454400,47118.02,49134,46532.42,48853.49,48301.833000000006,41175.385859374976,41882.26620000001,47577.3276190477,46095.410249999986,2194.6300788,2064.010680228078
1630540800,48830.93,50390,48625,49274.79,48273.17500000001,41129.94367187498,42211.291000000005,47807.34380952389,46098.47169999998,2267.93197524,2030.6701774540775
1630627200,49284.93,51050,48351.6,50025.04,48502.54600000002,41091.84265624998,42574.81880000001,47910.41333333341,46108.884049999986,2226.78294854,2046.5617543045778
1630713600,50033.5,50570.94,49388.26,49943.16,48595.68700000001,41063.32070312498,42945.918600000005,48044.86238095246,46112.76719999998,869.28839285,2003.686574638578
1630800000,49965.32,51900,49500,51809.28,49090.98600000001,41016.71140624998,43351.51060000001,48272.52809523817,46110.942199999976,986.487083,1932.503379024578
1630886400,51809.28,52810,51024.32,52708.2,49451.757000000005,40976.52617187498,43770.14160000001,48595.27523809532,46116.58549999998,2057.29046392,1871.0542389955779
1630972800,52719.43,52956.47,42900.01,46866.82,49244.903000000006,40900.308671874984,44090.89220000001,48698.72619047627,46070.97669999998,6811.92218815,2099.253640511578
1631059200,46894.3,47386.72,44436.93,46091.94,48973.22500000001,40813.35218749998,44416.9994,48764.002857142936,46021.75619999998,3309.09834404,2125.896673468578
1631145600,46070.43,47419.95,45550,46392.81,48912.16200000001,40759.883203124984,44702.0866,48746.31285714294,45966.25569999999,2595.98696952,2114.9184421830782
1631232000,46368.11,47029.08,44125,44857.38,48682.29100000001,40661.03515624998,44953.216600000014,48532.09285714294,45919.67434999998,2392.57110617,2146.282586687078
1631318400,44858.2,45993.32,44767.75,45176.66,48314.608000000015,40572.982578124975,45183.0664,48355.53666666675,45901.11799999998,906.80620376,2142.3346302230784
1631404800,45162.96,46491.63,44752.96,46035,47990.62900000001,40484.33624999998,45417.73080000001,48199.97190476199,45882.52299999998,1015.76215832,2072.1293307860788
1631491200,46039.42,46895.82,43400,44974.34,47485.55900000001,40374.87992187498,45608.652,47981.54190476198,45871.95179999998,2308.42207379,2076.6602816135787
1631577600,44983.77,47273.38,44704.18,47103.18,47201.561,40287.36382812498,45804.8908,47951.63000000008,45875.89354999998,1643.95662405,2063.7220861180786
1631664000,47123.81,48465.77,46702.26,48150.94,46835.727000000006,40226.97492187498,45978.4014,47910.63904761912,45886.09834999998,1307.24871087,2024.5290303565787
1631750400,48188.12,48505,47035,47760.64,46340.971000000005,40156.63851562498,46132.887800000004,47953.703333333404,45898.69674999998,1886.04173385,2021.6532542500786
1631836800,47773.44,48179,46712.14,47305.18,46384.80700000001,40140.37773437498,46278.241200000004,47868.21238095246,45887.07599999998,1558.52317573,2064.9441187610787
1631923200,47316.21,48834,47052.9,48326.74,46608.287,40129.68851562498,46400.0782,47839.230476190554,45886.12794999998,1452.50623073,2085.345335780579
1632009600,48307.05,48389.52,46860,47245.25,46693.531,40109.10117187499,46515.18059999999,47764.77952380959,45870.45579999998,999.59599085,2051.501007769079
1632096000,47257.86,47334.54,42453.97,43035.99,46511.39200000001,40080.406640624984,46579.1204,47575.853333333405,45843.83324999998,4240.48541968,2151.566893593079
1632182400,43003.07,43643.34,39573.21,40596.54,46053.380000000005,40034.717499999984,46607.74020000001,47263.493809523876,45803.11989999998,5961.58790269,2339.914784787579
1632268800,40702.07,44031.85,40580.18,43589.53,45808.833,40034.68734374999,46715.989400000006,47012.82904761912,45776.544399999984,3040.94514066,2378.565443058579
1632355200,43586,45013.17,43105,44903.5,45801.749,40050.51351562498,46819.237,46804.672380952456,45746.22539999998,2317.75578384,2383.114084823579
1632441600,44893.7,45159.9,40693.27,42848.5,45376.281,40097.920312499984,46858.3136,46462.93238095245,45698.32889999998,4348.92828394,2557.0960793780787
1632528000,42835.88,43010.69,41689.6,42722.19,44833.406,40114.18039062498,46855.62560000001,46119.07666666674,45637.29474999998,879.19677382,2551.731563919079
1632614400,42699.1,43956.38,40808,43204.73,44377.81500000001,40160.03640624998,46827.46140000001,45709.336190476264,45574.056949999984,1659.78466242,2531.8562738440787
1632700800,43162.82,44377.7,42130,42189.81,43866.278000000006,40196.671328124976,46794.08920000001,45208.46047619054,45496.14554999998,1936.64957217,2288.092643045079
1632787200,42154.87,42778.93,40888,41049,43138.504,40246.21984374998,46689.21140000001,44931.4214285715,45415.035349999984,2246.85357977,2234.980404831579
1632873600,41024.21,42595.93,40750,41542.9,42568.26900000001,40267.337343749976,46607.87540000001,44714.800476190554,45316.92389999998,1804.68629521,2195.415371116079
1632960000,41537.56,44117.74,41427.87,43834.43,42648.113000000005,40309.811640624976,46573.767,44592.97285714293,45241.01409999997,2614.50420927,2206.512026271079
1633046400,43835.47,48500,43291.07,48171.86,43405.645000000004,40379.04835937498,46648.315200000005,44750.80523809531,45203.65154999997,3446.85926506,2333.5146793360786
1633132800,48185.61,48361.83,47468.15,47685.8,43815.27200000001,40450.78531249998,46644.81960000001,44870.28809523817,45157.53884999998,1361.84402667,2350.8187727535783
1633219200,47644.63,49225.55,47119.87,48235.93,44148.51500000001,40548.78117187498,46667.1436,44975.09428571436,45104.20949999998,1164.49253917,2293.622296022578
1633305600,48231.04,49530.53,46900,49242.14,44787.87900000001,40662.922265624984,46711.42040000001,45178.322857142935,45062.17994999998,2737.78053315,2348.3134914775783
1633392000,49283.89,51914.68,49075,51501.19,45665.77900000001,40786.54312499998,46822.834,45387.75190476198,45029.32589999998,2206.54626303,2393.2783690855786
1633478400,51521.89,55800,50428.64,55345.79,46879.88500000001,40927.202343749974,47035.8628,45730.363809523886,45015.36289999998,3777.71874031,2487.8622194085788
1633564800,55360.1,55360.32,53289.57,53787.6,48039.66400000001,41060.75156249997,47217.192200000005,46017.36190476198,44997.39194999998,2340.16056165,2526.944088704579
1633651200,53816.16,56168,53623.02,54589.05,49393.66900000001,41193.561640624976,47373.68720000001,46364.212857142935,44999.98259999999,1830.06114509,2545.821834422579
