time,open,high,low,close,MA,MA,MA,MA,MA,Volume,Volume MA
1501459200,2745.76,3339.66,2615,3222.75,2614.1919999999996,738.2807812499999,1305.4445999999998,1985.38,649.705,70478.58583209,85241.08528774357
1502064000,3216.78,4190,3178.72,4053.87,2766.5519999999997,767.9333593749999,1375.058,2129.9466666666667,669.31025,91259.76614428,85930.54682051808
1502668800,4053.87,4480,3800,4058.68,2876.9979999999996,797.493359375,1444.1571999999996,2277.5028571428575,688.7706999999999,106015.99573945,88197.34477744008
1503273600,4058.64,4449.98,3600,4337.68,3059.0679999999998,829.1412499999999,1518.7843999999998,2432.725238095238,709.4891,79305.31569954,89852.2566911401
1503878400,4329.91,4979.9,4169.01,4606.26,3269.4909999999995,863.0359374999999,1598.7495999999996,2594.6328571428576,731.4703999999999,81722.33065185,92374.94264769259
1504483200,4603.68,4679.97,4001.93,4226.22,3441.6759999999995,894.1626562499999,1671.2943999999998,2740.5333333333338,750.9865,120234.19455683,96739.1150436971
1505088000,4226.21,4377.65,2972.01,3662.99,3557.7469999999994,920.7442968749999,1732.3821999999998,2855.819047619048,766.91455,190649.19788804997,104300.9771421931
1505692800,3662.95,4122.7,3514,3664.22,3732.406,947.5233593749999,1793.4053999999999,2966.01,781.2353999999999,93688.94717086,105014.9322866371
1506297600,3667.01,4377.22,3658.39,4377.22,3895.2259999999997,979.981796875,1868.1703999999997,3100.4485714285715,798.3815,76596.22231939001,104111.14442807858
1506902400,4369.33,4612,4137.96,4597.98,4080.7869999999994,1014.1885156249999,1947.1552,3234.447619047619,817.4469,60774.351238810006,102493.55483443559
1507507200,4597.97,5846.43,4541,5679.7,4326.481999999999,1056.693984375,2046.8046,3408.8357142857144,841.5354,102154.07757071001,99812.83611563258
1508112000,5683.92,6180,5101.36,5969,4517.995,1101.4585937499999,2151.986,3589.320952380953,868.30985,89751.55898138002,99648.24186299808
1508716800,5967.38,6316.85,5366,6137.37,4725.864,1147.56328125,2260.7257999999997,3761.087619047619,895.3566999999999,90679.39483727001,99483.24845622259
1509321600,6133.01,7590,6024.03,7372.72,5029.3679999999995,1203.29375,2393.6384,3971.4923809523807,927.70315,96898.05082758,96888.36131033159
1509926400,7373.3,7888,5555.55,5870.37,5155.7789999999995,1247.36765625,2496.4994,4131.177619047619,952.8347500000001,149308.51562304999,100104.3298313646
1510531200,5870.03,8087.35,5846,8016.58,5534.815,1308.25734375,2641.591,4393.775238095238,988.712,108764.32010924,101132.4264412661
1511136000,8016.58,9366.6,7770,9271.06,6095.621999999999,1378.874296875,2811.6328,4715.998571428571,1030.9927,70679.21429019999,101671.1689233696
1511740800,9278.99,11800.01,9000,11250,6854.2,1464.861484375,3020.8594,5132.556666666666,1083.1677,123566.89997717002,102119.3156008251
1512345600,11250,16666.66,10850,14691,7885.577999999999,1577.692578125,3296.866,5740.81238095238,1153.1858499999998,131326.74450438,101462.60884109608
1512950400,14690.99,19666,14677.19,18953,9321.079999999998,1723.641796875,3655.9709999999995,6512.430476190477,1244.8558,99156.70350496001,101650.51937335459
1513555200,18953,19220,11159.93,14157.87,10168.896999999999,1831.823984375,3920.9334000000003,7056.0257142857145,1312.5852,185506.94820202002,107401.93749185109
1514160000,14107.87,16480.52,12050,13880,10959.997,1938.109375,4182.0962,7563.51380952381,1379.1784,105655.47664079002,108121.72301667658
1514764800,13880,17234.99,12801.38,16124.02,11958.662,2061.787734375,4486.1014000000005,8138.282857142857,1456.5985,85618.44777872,107101.8456186401
1515369600,16173.98,16300,12800,13647.99,12586.188999999998,2166.20703125,4740.821,8594.916666666666,1521.67325,97200.21280593,107996.5904739596
1515974400,13647.99,14394.36,9222,11558.87,13155.038999999999,2254.44,4951.777,8938.782857142858,1576.6562,146905.07956877,111255.72791980559
1516579200,11558.87,11989.15,9927.54,11685.58,13521.938999999998,2343.732734375,5165.474,9275.893333333333,1632.7841,91513.06537417001,109819.67146067259
1517184000,11685.58,11820.01,7625.25,8191,13413.932999999999,2405.93671875,5308.258000000001,9464.692380952381,1671.45775,149903.6314201,107782.39313727508
1517788800,8190.78,9090.8,5920.72,8067,13095.632999999998,2467.17109375,5446.017,9674.407142857144,1709.71125,218693.54381938005,114032.6229697011
1518393600,8077.25,11300,8067,10421.06,12668.639,2546.7084375,5628.9782000000005,9996.16142857143,1759.31655,108881.53022749,115646.8883651061
1518998400,10433.68,11780,9260,9590.04,11732.342999999999,2619.83640625,5796.2466,10244.390952380953,1805.11675,108623.50575304999,118039.3460908181
1519603200,9595.99,11511,9376.34,11463.27,11462.883,2707.595078125,6005.1526,10571.309523809523,1860.2428999999997,69483.63177713001,116405.82380113911
1520208000,11479.68,11688,8366,9535.04,11028.386999999999,2780.271875,6176.653399999999,10754.897142857144,1905.7181,131615.3328438,118499.01249426013
1520812800,9535.04,9892,7325.37,8188.24,10234.809,2842.3784375,6318.858,10860.575238095238,1944.4247500000001,122425.7834206,120086.33192342662
1521417600,8205.55,9188.1,8114.17,8453.9,9715.4,2906.486640625,6463.812000000001,10970.88619047619,1983.82475,90177.22105199998,119750.29043464761
1522022400,8451.12,8500,6427.16,6813.52,9240.865,2957.6778125,6576.8362,10944.25761904762,2014.7374,119382.4103937,118253.98517318012
1522627200,6816.31,7506.84,6510,7027.26,8775.033,3010.35984375,6692.5416000000005,10999.34761904762,2046.5837,77901.59809296,116710.84907236614
1523232000,7027.26,8417,6611.49,8354.22,8791.355,3073.08203125,6832.621800000001,11015.425714285715,2085.41205,77527.21424147,117053.24906992966
1523836800,8353.43,9036.52,7806.81,8789.96,8863.651,3138.842265625,6977.340800000001,10992.516190476192,2126.36015,79550.1874566,114852.41344390115
1524441600,8781.7,9755.53,8647.29,9393.99,8760.944,3209.7384375,7129.5406,10904.134761904763,2170.33065,121700.13515290001,114371.08297632716
1525046400,9396.32,9948.98,8815.91,9623.54,8764.293999999998,3282.38953125,7281.660400000001,10662.827142857142,2215.2954999999997,65354.660762839994,112680.98083922116
1525651200,9621.99,9634.5,8208.81,8696.58,8487.624999999998,3347.429375,7412.015800000001,10174.426190476192,2255.624,93852.55148299,108098.26100326965
1526256000,8696.54,8900.9,7929.53,8518.48,8385.969,3410.946875,7531.78,9905.883809523812,2295.0814,68487.69967444,106239.87215495214
1526860800,8518.64,8589.1,7213.09,7347.39,8301.883999999998,3464.965,7619.6434,9594.807142857144,2328.86685,61787.165831189996,105048.30805757565
1527465600,7348.64,7790.69,7026.9,7703.67,8226.860999999999,3521.6925781249997,7723.3772,9193.838095238098,2364.44155,49415.232808090004,102659.05905768365
1528070400,7712.97,7764.44,6627.7,6781.17,8223.626,3571.37546875,7808.96,8866.846666666668,2395.3926,53345.05560891,97981.05785969066
1528675200,6781.17,6919.97,6120,6453.41,8166.241,3618.425234375,7887.9408,8623.729523809525,2425.17535,67121.74696300998,96761.49193913265
1529280000,6451.03,6841.81,5780,6153.4,7946.159,3662.9925,7960.963200000001,8360.292380952384,2453.4031,55968.55692368,92064.73821431166
1529884800,6153.6,6510,5774.72,6349.99,7702.162000000001,3709.631796875,8049.6104000000005,8272.62523809524,2482.75785,56900.771904389985,83975.09961856216
1530489600,6345.48,6820,6270.69,6706.6,7433.423000000001,3758.885234375,8128.762000000001,8207.844285714287,2513.9137,44562.95908188,80759.17106128167
1531094400,6706.6,6814.72,6072,6349.3,7105.999000000002,3805.6103125,8200.9006,8013.950952380956,2543.28275,42533.16345144,77454.65394620116
1531699200,6353.25,7696.88,6333.63,7396.6,6976.001000000001,3860.4665625,8284.3776,7909.5014285714315,2578.268,62789.824109270005,77119.96356280815
1532304000,7393.5,8496.96,7369.86,8216.74,6945.827,3921.4957812499997,8367.635,7754.904761904763,2617.47495,65167.530750570004,73797.57345814665
1532908800,8216.74,8295,6888.88,7032.61,6914.349,3973.012265625,8427.1136,7635.74142857143,2651.0204,62905.648633239995,70821.56671877866
1533513600,7028.89,7157.93,5995.75,6310.82,6775.064,4018.9430468749997,8466.5764,7546.3404761904785,2680.68395,69594.76180375,69792.44375636615
1534118400,6311.99,6628.5,5880,6481.99,6745.146000000001,4066.409921875,8504.091,7452.440000000002,2711.15625,56003.42076059,66623.49427471065
1534723200,6481.63,6906.81,6223.9,6700.46,6769.851000000001,4115.530390625,8553.5758,7447.056190476193,2742.88265,42724.85921257,64864.65733069115
1535328000,6700.13,7334.5,6641.35,7290.31,6883.542000000001,4169.2728125,8626.122200000002,7459.5823809523845,2777.7124,40370.70113209,63006.83167522216
1535932800,7291.94,7411.85,6094.38,6236.04,6872.147000000002,4214.736875,8677.5586,7358.716666666669,2807.06875,49374.32164329,61498.03838455667
1536537600,6238.99,6587,6162.06,6499.98,6851.485000000001,4262.243671875,8720.0138,7249.670000000002,2837.61935,30741.479091929996,56950.10558150817
1537142400,6499.28,6826.28,6100,6702.22,6886.777000000002,4311.336328124999,8762.0986,7121.490476190477,2869.2946,38303.689663200006,55597.55702652617
1537747200,6703.37,6792.28,6324.96,6597.81,6806.898000000001,4359.5425,8780.4608,6977.408095238097,2900.3986,35704.88184016,52690.17354438467
1538352000,6597.79,6641.35,6396.34,6577.63,6642.987000000001,4407.336328124999,8792.633399999999,6876.505714285716,2931.4004499999996,25762.450815760003,50553.91110145066
1538956800,6574.15,6656.63,6055.28,6183,6558.026000000001,4452.101953125,8793.546,6765.292380952382,2960.5328499999996,28853.467425969997,48907.22618118967
1539561600,6185.04,6756,6149.28,6413.38,6568.282000000001,4498.62671875,8774.3592,6720.815714285716,2990.9997000000003,33476.464894339995,48110.287785502165
1540166400,6412.62,6473,6354.26,6405.57,6560.640000000001,4545.095546875,8785.0632,6659.00142857143,3021.43935,16893.734062069998,46287.72170816017
1540771200,6404.27,6475,6199.25,6421.76,6532.770000000001,4591.837421875,8753.1668,6641.886666666668,3052.22815,21489.47455922,44006.10808797067
1541376000,6428.23,6544,6269.46,6357.54,6439.493000000001,4637.460078125,8694.8964,6637.32142857143,3082.6839,21831.423765780004,42299.251430075674
1541980800,6352.57,6388.21,5199.8,5559.26,6371.815000000001,4676.408125,8581.0816,6609.029047619049,3109.42095,65608.29557341001,42734.627613526674
1542585600,5553.01,5559.69,3474.73,3938.89,6115.706000000002,4701.9296875,8366.039400000001,6494.214761904764,3127.83885,154152.19588431,48214.08945364817
1543190400,3934.22,4409.77,3522.28,4102.05,5855.689000000002,4728.028203125,8069.0204,6370.188571428573,3147.21445,107895.62806324002,51482.21268423817
1543795200,4099.63,4115.15,3210,3529.75,5548.8830000000025,4750.465390625,7856.458,6235.924285714286,3163.7438,96601.31212121001,53172.78708483516
1544400000,3528.68,3588.43,3122.28,3193.78,5210.498000000001,4770.2740625,7642.7336,6035.790000000001,3178.5345500000003,64611.983289289994,53145.00971177117
1545004800,3191.41,4172.07,3181.26,3943.83,4986.581000000002,4796.016796875,7399.1298,5832.318095238096,3197.0712,106569.35139072001,55328.19484964517
1545609600,3947.82,4236.84,3566,3835.79,4728.822000000002,4820.675,7202.8858,5680.088571428573,3214.95845,71427.10120158,55419.81181953667
1546214400,3831.03,4090,3629.66,4040.71,4492.336000000002,4847.0753125,7052.522599999999,5571.988095238096,3233.7870000000003,38663.537760470004,54552.817669530676
1546819200,4040.71,4112,3476,3515.95,4201.755000000002,4869.67,6889.129999999999,5430.748095238097,3249.933,62437.59428974,55538.45442338918
1547424000,3517.03,3774,3470,3536.72,3919.6730000000016,4892.671953125,6796.0444,5280.093809523812,3266.2779000000005,47855.809281919996,55912.709830880674
1548028800,3537.42,3657.89,3401.36,3533.23,3717.070000000002,4915.831875,6705.368999999999,5101.1852380952405,3282.7340500000005,34870.15946036,55187.50172173417
1548633600,3532.23,3536.77,3322.19,3414.82,3664.6630000000014,4937.998046875,6565.244199999998,4966.841428571432,3298.5054499999997,41811.02770177,55740.979152226166
1549238400,3413.75,3711.04,3328.7,3650.37,3619.4950000000013,4962.0384375,6446.450799999997,4831.145714285716,3315.5748000000003,40319.33033481,55841.761185806674
1549843200,3651.32,3663.34,3531.01,3625.6,3629.080000000001,4985.646875,6289.697399999997,4684.640000000001,3332.5901,46582.74961214,56385.65457440568
1550448000,3625.6,4190,3614.82,3730.68,3682.7700000000013,5010.0559375,6173.610199999996,4548.1100000000015,3350.1459000000004,74297.49436443999,58812.40675183968
1551052800,3733.78,3897.62,3658.19,3789.52,3667.3390000000013,5034.9115624999995,6085.635799999997,4415.342857142858,3367.8985000000002,40257.9466774,59382.630714411185
1551657600,3789.7,3950.25,3670,3897.92,3673.552000000002,5060.68453125,5994.516199999997,4306.529523809523,3386.19245,44775.62862541,59947.588900964685
1552262400,3898.14,4040,3775.01,3965.5,3666.0310000000018,5086.9103125,5937.555799999998,4189.96380952381,3404.8401,37933.24745073,60999.564570397684
1552867200,3965.63,4055.35,3919.63,3969.99,3711.435000000002,5113.136328125,5876.410399999998,4073.983809523809,3423.49395,32461.39359573,61548.16052222318
1553472000,3970.23,4130.36,3850.45,4096.08,3767.371000000002,5140.1449999999995,5791.247599999998,3963.2371428571428,3442.8298,38024.94549031,62357.83660844968
1554076800,4092.02,5345,4052.56,5190.85,3933.1330000000016,5175.630234374999,5719.265399999998,3907.680476190476,3467.67055,117084.65931911,64931.65479573468
1554681600,5192.92,5466.06,4912,5162.72,4107.923000000002,5210.516875,5634.639999999998,3888.7976190476193,3492.3237,64553.14861519999,60451.702432279184
1555286400,5160.54,5362.97,4948.57,5295.65,4272.451000000002,5246.3428125,5548.082199999999,3953.405238095237,3517.58375,41797.6059345,57146.80132584218
1555891200,5295.96,5627,4991.42,5160.98,4425.989000000001,5281.19125,5477.370199999999,4003.8304761904756,3542.1455499999997,60706.17826832,55352.04463319768
1556496000,5152.98,5846.13,5071.58,5709.32,4623.853000000001,5320.114921875,5421.187,4107.619523809522,3569.3346500000002,47315.30063961999,54487.21050071418
1557100800,5714.4,7585,5562.44,6974.35,4942.336000000001,5368.91984375,5413.7262,4287.646666666666,3602.6536499999997,96521.56034309999,53984.820948333174
1557705600,6968.84,8390.95,6178,8200,5372.544000000002,5427.02921875,5423.652799999999,4490.3214285714275,3642.2763,130340.30773419999,56930.48127496417
1558310400,8193.45,8802.29,7468.31,8733.26,5849.3200000000015,5489.250234375,5462.6946,4723.534285714285,3684.4766500000005,58959.95818376,57945.30229612867
1558915200,8733.27,9096.79,8000,8734.49,6325.770000000001,5551.326953125,5508.316199999998,4947.047619047618,3726.7375,57315.052973269994,57689.17523030516
1559520000,8735.84,8745.96,7432.84,7632.99,6679.461000000001,5604.001328125,5537.907999999999,5143.097142857142,3763.5772,61144.24456892,58353.59699465516
1560124800,7629.98,9391.85,7523.16,8974.19,7057.795000000001,5666.317265625,5590.392,5402.024285714285,3807.1676,57491.10195461,59484.644119367666
1560729600,8973.02,11247.62,8918,10831.95,7624.718000000003,5743.8344531249995,5672.898999999999,5749.58238095238,3860.1829000000002,70179.03609093,60903.04453882567
1561334400,10827.23,13880,10300,10760.1,8171.163000000002,5821.476953125,5761.114999999999,6099.357619047618,3912.8384,137601.50428437,65767.15323630367
1561939200,10759.24,12061.04,9614.08,11469.96,8802.061000000002,5903.869140625,5842.5822,6471.719047619046,3968.9868,100246.50470339002,68450.34099086616
1562544000,11478.43,13200,10090,10191.87,9250.316000000003,5976.368046875,5882.084799999999,6784.39857142857,4018.7978500000004,96062.97030982998,69538.61478813566
1563148800,10191.87,11120,9049.54,10600.24,9612.905000000002,6051.2834375,5953.437399999999,7111.520476190474,4070.64825,101471.67421588,72599.30116505966
1563753600,10605.03,10686.89,9111,9533.19,9746.224000000002,6117.94328125,6017.884799999999,7385.028571428569,4117.15215,53268.50402609,73023.94493509366
1564358400,9538.73,11085.99,9360,10986.96,9971.594000000001,6195.56171875,6107.984199999998,7722.601904761903,4170.893950000001,50041.17451748,73629.34128843117
1564963200,10986.55,12325,10986.55,11528.73,10251.018000000002,6276.41859375,6204.549599999998,8082.755714285713,4227.29735,78451.5061703,75928.84691715967
1565568000,11527.44,11551.57,9467.57,10318.99,10519.618000000002,6347.090390625,6265.123199999998,8385.089047619045,4277.58705,58569.35062751001,76956.06717401967
